image_file,review_text,rating,product_name,pii_redacted,label_manusia,sulit_dinilai,catatan
"0b49e4885d706f22.jpg","Bahan:bahan baju warna coklatnya halus

Halo kak kenapa ya chat aku gak di balas kecewa sedikit pesannya warna putih 1 dan coklat tapi yang dikirim warna hitam🥹
Semoga kedepannya lebih teliti lagi ya dan sebenarnya yang paling kubutuh itu yang warna putih tapi ya sudah lah","1","48953031481","tidak","salah_kirim","",""
"fee23abfd41eeb1e.jpg","jelek njs psen Mahogany yg dtg item di cht kaga jwb,mksdny apaan dh nysl beli dsni","1","48953031481","tidak","kemasan_rusak","",""
"97583f3ab5424422.jpg","Kenyamanan:gak nyaman karena ada bekas rokok","1","48953031481","tidak","produk_rusak","",""
"e7168b233e7a7def.jpg","pesan warna pink yang dateng malah warna coklat","1","48953031481","tidak","salah_kirim","",""
"e01d1a7025f49ba1.jpg","jahitan belum selesai di kirim!! HADEHHHHHH!!! lain kali kalo jualan yang amanah,  barang reject dikirim! iya si ada harga ada kualitas tapi eman juga beli dngn harga 40rb an tapi barangnya kayak gini!!!!","2","48953031481","tidak","produk_rusak","",""
"2f0e35177b738b12.jpg","jahitan belum selesai di kirim!! HADEHHHHHH!!! lain kali kalo jualan yang amanah,  barang reject dikirim! iya si ada harga ada kualitas tapi eman juga beli dngn harga 40rb an tapi barangnya kayak gini!!!!","2","48953031481","tidak","produk_rusak","",""
"59eccd4b450725d9.jpg","jahitan belum selesai di kirim!! HADEHHHHHH!!! lain kali kalo jualan yang amanah,  barang reject dikirim! iya si ada harga ada kualitas tapi eman juga beli dngn harga 40rb an tapi barangnya kayak gini!!!!","2","48953031481","tidak","produk_rusak","",""
"f709b216fc6c6a53.jpg","Jelek bngt pesan warna lain yg dtng warna lain ga bngt lain kali hrus lebih teliti ya sm msa iya beli dua beda bahan bajunya padahl satu toko nyesel bngt belinya","2","48953031481","tidak","salah_kirim","",""
"e66c74e16d291168.jpg","Desain:saya harap pesanan ku di kirim kembli dengn warna sesuai di tunggu!!","2","48953031481","tidak","salah_kirim","",""
"87dd661ec305e713.jpg","Sudah brpa kali di krim ga sesuai ukurn yg di pesan","2","48953031481","tidak","salah_kirim","",""
"33f605374ca2f619.jpg","Desain:mesan nya mahogany malah yg dikirim warna lain","2","48953031481","tidak","salah_kirim","",""
"f94bd765d6ab9be9.jpg","","2","48953031481","tidak","","ya",""
"93b0bac0d04316dc.jpg","","2","48953031481","tidak","","ya",""
"2081d5b38c1bb80e.jpg","Styling:1 kain nya dingin 1 lagi beda","2","48953031481","tidak","salah_kirim","",""
"043666acc977d33b.jpg","","2","48953031481","tidak","normal","",""
"4b7ce3b67203b1ae.jpg","Kenyamanan:saya beli hitam sama mahogani bahan beda beda ademan yang mahogani, yang hitam jahitan ga rapi kerut di bagian leher, ukuran M kecil banget ngpres banget di badan, tb 153 bb 47, saran min buat bahan konsisten dan jahitan dibuat lebih rapi, jujur sedikit kecewa","2","48953031481","tidak","salah_kirim","",""
"1a844ca6799a3049.jpg","lain kali lebih teliti lagi ya☺️","2","48953031481","tidak","produk_rusak","",""
"efcb63fa3e418ff0.jpg","","2","48953031481","tidak","produk_rusak","",""
"8c0dbf00c7e831f1.jpg","Bahan:ada robek","2","48953031481","tidak","produk_rusak","",""
"b9f96a2b3d4dd99a.jpg","Kecewa baju nya bolong","2","48953031481","tidak","produk_rusak","",""
"06fd67c921283177.jpg","Jelas2 HITAM nympenya MERAH","2","48953031481","tidak","salah_kirim","",""
"6855aad383cb3c9a.jpg","Kenyamanan:Nyaman dipakai
Bahan:bahan bagus
Desain:desain cukup rapi

saya ga tau kenapa mungkin ada kesalahan, saya ordernya yang warna putih, tapi yang dateng malah warna hitam","3","48953031481","tidak","salah_kirim","",""
"36d056c378ab353e.jpg","Kenyamanan:Nyaman dipakai
Bahan:bahan bagus
Desain:desain cukup rapi

saya ga tau kenapa mungkin ada kesalahan, saya ordernya yang warna putih, tapi yang dateng malah warna hitam","3","48953031481","tidak","salah_kirim","",""
"77d5c8113bdc2048.jpg","Kenyamanan:Nyaman dipakai
Bahan:bahan bagus
Desain:desain cukup rapi

saya ga tau kenapa mungkin ada kesalahan, saya ordernya yang warna putih, tapi yang dateng malah warna hitam","3","48953031481","tidak","salah_kirim","",""
"942947888be3c3e4.jpg","Kenyamanan:nyaman
Bahan:bagus
Desain:oke

Pesan nya 4 warna 
Warna maroon,putih,hitam,dan coklat
Tapi yang datang malah hitam 2 coklat dan maroon yang putih ngga ada","3","48953031481","tidak","salah_kirim","",""
"a33bd3d560fc185f.jpg","Kenyamanan:nyaman
Bahan:bagus kok
Desain:bagus

Cuman bolong dikitt sayang banget 🥲","3","48953031481","tidak","produk_rusak","",""
"083e8a5f73e4b07e.jpg","Kenyamanan:nyaman
Tekstur:pas
Desain:oke

ada bagian yg koyak dan itu agak besar padahal mau di pakek hari ini","3","48953031481","tidak","produk_rusak","",""
"27eb5b08c470a70c.jpg","Kenyamanan:nyaman+presbody suka
Bahan:bahan tipis
Desain:robek sedikit gtau knp pdhl br dtg","3","48953031481","tidak","produk_rusak","",""
"3ff8bf7ddf298e4a.jpg","Masa packaginya lgsng gini sih kak😞 overall smua bajunya oke","3","48953031481","tidak","kemasan_rusak","",""
"ffcfa8357225f25f.jpg","akuu mesennyaa warnaa maroon, tapi dikirimnya warna coklat 😓😓","3","48953031481","tidak","salah_kirim","",""
"8dfe6bcf8b3cf847.jpg","Kenyamanan:pres
Bahan:dingin
Desain:rapi","3","48953031481","tidak","normal","",""
"7161450da0315b23.jpg","Tolong kalo mau kirim di cek dulu dong. 
Overall bagus","3","48953031481","tidak","produk_rusak","",""
"e645e4dfbb00bc98.jpg","Bahan:bagus tapi koyak","3","48953031481","tidak","produk_rusak","",""
"cac3defe3ddde376.jpg","Kenyamanan:enak
Tekstur:meral
Desain:ok

Jujur warna ny ga sesuai ekspetasi ak, ini warna nya aga ke ungu' an gtu bukan pink muda..","3","48953031481","tidak","salah_kirim","",""
"c606284b28c98e9d.jpg","Kenyamanan:lembut cuma mines bukan warna yg aku mau
Tekstur:bahannya kaos ga gerah juga enak ko tp -bukan warna yang aku mau

Ini tokohnya ga merhatiin kah pembelinya warna apa?,dikira kita ga beli pakai uang?,kan kita bayar kocak minimal ada tanggung jawabnya lah","3","48953031481","tidak","salah_kirim","",""
"e991b9547b5dc46d.jpg","","3","48953031481","tidak","","ya",""
